,age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
27999,40,1,6,3,4,1,1,0,0,0,40,0,0
28000,43,4,13,2,6,1,0,1,0,0,35,0,0
28001,24,1,9,3,4,0,0,0,0,0,40,0,0
28002,22,0,4,3,0,2,0,1,0,0,40,0,0
28003,38,1,13,4,9,4,0,1,0,0,60,0,1
28004,52,1,9,4,6,4,0,1,0,0,40,0,0
28005,32,1,11,4,9,4,0,1,0,0,50,0,1
28006,33,1,11,2,12,0,0,0,0,0,40,0,0
28007,21,1,9,3,2,2,0,1,0,0,40,0,0
28008,27,1,10,3,9,0,0,1,0,0,50,0,0
28009,31,1,9,1,1,0,0,1,0,0,50,0,0
28010,29,1,14,4,3,5,2,0,0,0,40,20,1
28011,61,0,13,3,0,0,0,1,0,0,7,0,1
28012,46,1,13,4,9,4,0,1,0,0,50,17,1
28013,37,1,7,4,6,4,0,1,0,0,40,0,0
28014,56,3,13,4,5,4,0,1,0,0,40,0,1
28015,37,1,10,4,6,4,0,1,0,0,40,0,0
28016,26,4,9,4,5,4,0,1,0,0,40,0,0
28017,31,1,10,3,5,1,1,0,0,0,35,0,0
28018,36,1,9,4,4,5,2,0,0,0,40,11,0
28019,52,1,6,4,8,4,0,1,0,0,45,0,0
28020,40,1,10,1,6,0,0,1,0,0,60,0,0
28021,21,1,9,5,1,3,0,0,0,0,60,0,0
28022,63,1,6,2,2,0,1,1,0,0,40,0,0
28023,30,1,9,3,5,0,0,0,0,0,40,0,0
28024,30,1,13,4,9,4,0,1,0,0,20,25,0
28025,50,1,13,4,1,4,0,1,0,0,60,0,0
28026,41,1,14,4,1,4,0,1,0,0,45,0,0
28027,39,5,13,4,1,4,0,1,0,0,60,0,1
28028,23,1,9,2,2,1,0,0,0,0,48,0,0
28029,17,0,7,3,0,2,1,0,0,0,20,0,0
28030,26,1,10,4,5,5,0,0,0,0,42,0,0
28031,23,1,10,1,1,0,0,1,0,0,50,0,0
28032,21,2,10,3,5,2,2,0,0,0,12,0,0
28033,39,1,9,4,7,4,0,1,0,0,55,0,0
28034,37,6,11,4,12,4,1,1,0,0,40,0,0
28035,38,1,10,1,5,1,1,0,0,0,20,0,0
28036,20,1,10,3,4,2,0,1,0,0,35,0,0
28037,35,1,9,4,6,4,0,1,0,0,40,0,0
28038,32,1,7,1,4,1,0,0,0,0,15,0,0
28039,42,5,13,4,9,4,0,1,0,0,60,0,1
28040,32,1,6,3,6,1,0,1,0,0,40,0,0
28041,27,1,10,3,4,2,1,0,0,0,30,0,0
28042,53,5,13,4,9,4,0,1,0,0,45,0,1
28043,28,4,3,4,8,4,0,1,0,0,25,2,0
28044,26,1,9,4,9,4,0,1,0,0,40,0,0
28045,47,1,15,4,1,4,0,1,0,0,45,0,1
28046,23,1,10,3,12,2,1,0,0,0,40,0,0
28047,70,5,10,4,1,4,0,1,0,0,30,0,0
28048,41,2,13,4,1,4,2,1,0,0,40,0,0
28049,43,2,14,3,3,0,0,1,0,0,45,0,0
28050,65,1,9,1,9,1,0,0,0,0,25,1,0
28051,64,4,9,4,1,4,0,1,0,0,45,0,1
28052,40,1,10,1,1,0,0,1,0,0,45,0,0
28053,43,1,13,1,1,0,0,1,0,0,35,0,0
28054,50,3,9,4,5,4,0,1,0,0,48,0,0
28055,19,0,10,3,0,2,0,0,0,0,30,0,0
28056,32,1,7,4,10,4,0,1,0,0,40,0,0
28057,41,1,9,4,6,4,0,1,0,0,40,0,1
28058,30,1,10,3,1,0,0,0,0,0,40,16,0
28059,20,1,10,3,4,2,0,1,0,0,30,0,0
28060,45,2,9,4,6,4,0,1,0,0,40,0,0
28061,24,1,12,3,2,2,0,1,0,0,40,0,0
28062,43,1,13,1,9,0,0,0,0,0,50,0,0
28063,28,1,9,4,7,4,1,1,0,0,40,0,0
28064,35,1,9,3,2,0,0,0,0,0,40,0,0
28065,36,0,9,5,0,1,1,1,0,0,50,0,0
28066,38,3,9,3,5,1,0,0,0,0,40,0,0
28067,32,6,13,1,3,1,0,0,0,0,35,0,0
28068,50,2,9,4,12,4,0,1,0,0,40,0,0
28069,34,1,9,4,6,4,0,1,0,0,55,0,1
28070,35,1,9,3,4,2,0,1,0,0,40,0,0
28071,30,1,14,3,5,0,0,0,0,0,40,35,0
28072,61,2,3,4,7,4,0,1,0,0,40,0,0
28073,27,1,13,3,5,2,0,1,0,0,38,0,0
28074,61,1,9,3,2,0,1,0,0,0,40,0,0
28075,18,1,3,3,8,3,0,1,0,0,40,2,0
28076,31,6,9,4,12,4,0,1,0,0,40,0,1
28077,31,1,13,1,3,0,0,1,0,0,60,0,0
28078,20,1,9,3,4,0,1,0,0,0,40,0,0
28079,35,1,8,4,7,4,0,1,0,0,40,0,0
28080,51,1,9,3,6,0,1,1,0,0,40,0,0
28081,18,1,7,3,8,2,0,1,0,0,20,0,0
28082,59,1,9,0,14,0,0,0,0,0,40,0,0
28083,21,1,9,3,4,2,0,0,0,0,40,0,0
28084,22,1,6,3,4,2,0,0,0,0,40,0,0
28085,60,3,10,0,1,0,0,0,0,0,40,16,0
28086,49,3,9,4,6,4,0,1,0,0,40,0,1
28087,21,1,9,3,8,2,0,0,0,0,40,0,0
28088,61,1,9,4,2,4,0,1,0,0,40,0,0
28089,64,1,3,1,6,0,0,1,0,0,40,0,0
28090,63,1,9,3,6,0,0,1,0,0,40,0,0
28091,27,3,13,3,1,0,0,0,0,0,40,0,0
28092,23,1,13,3,4,2,1,0,0,0,30,0,0
28093,41,2,9,1,1,1,0,0,0,0,45,0,0
28094,18,0,8,3,0,2,1,1,0,0,25,0,0
28095,55,4,13,4,1,4,0,1,0,0,40,0,1
28096,24,1,13,3,5,2,0,0,0,0,40,0,0
28097,30,1,15,4,3,5,0,0,0,0,45,0,1
28098,29,1,14,3,1,0,2,1,0,0,60,0,0
28099,52,1,13,4,1,4,0,1,0,0,40,0,1
28100,57,3,10,4,1,4,0,1,0,0,40,0,1
28101,38,1,13,3,11,0,0,0,0,0,45,0,0
28102,43,1,14,1,1,0,0,0,0,0,50,0,1
28103,61,1,10,0,5,3,0,0,0,0,40,0,0
28104,51,1,9,4,2,4,1,1,0,0,40,0,1
28105,40,1,13,4,5,4,0,1,0,0,40,2,0
28106,41,6,10,4,5,4,0,1,0,0,40,0,1
28107,19,1,10,3,4,2,0,0,0,0,20,0,0
28108,28,1,4,4,10,4,0,1,0,0,40,2,0
28109,59,1,10,4,9,4,0,1,0,0,40,0,0
28110,32,2,13,3,3,2,0,0,0,0,40,0,0
28111,31,1,9,4,1,4,0,1,0,0,40,0,1
28112,30,1,12,3,2,0,0,1,0,0,48,0,0
28113,54,4,10,4,9,4,0,1,0,0,40,0,0
28114,20,1,10,3,5,2,0,0,0,0,10,0,0
28115,27,0,10,1,0,0,0,0,0,0,40,0,0
28116,32,4,9,4,7,4,0,1,0,0,48,0,0
28117,35,1,9,4,7,5,1,0,0,0,40,0,0
28118,27,1,7,3,6,0,0,1,0,0,45,0,0
28119,40,1,13,4,3,4,0,1,0,0,46,0,1
28120,34,1,11,4,9,4,0,1,0,0,40,0,0
28121,34,6,12,4,3,4,0,1,0,0,40,0,1
28122,38,1,10,3,6,2,0,0,0,0,25,0,0
28123,28,1,9,4,4,4,3,1,0,0,40,0,0
28124,65,1,10,4,8,4,0,1,0,0,27,0,0
28125,61,1,10,3,11,2,0,1,0,0,16,0,0
28126,18,1,7,3,9,2,0,0,0,0,25,0,0
28127,45,1,13,1,1,1,0,0,0,0,40,0,0
28128,68,0,9,0,0,0,0,0,0,0,20,0,0
28129,25,1,10,4,1,4,0,1,0,0,50,0,0
28130,48,1,15,1,9,0,0,1,0,0,13,0,0
28131,19,1,10,3,5,0,0,0,0,0,40,0,0
28132,43,1,13,3,1,0,1,0,0,0,50,0,1
28133,54,1,13,4,6,4,0,1,0,0,45,0,1
28134,47,4,13,1,9,0,0,1,0,0,50,0,0
28135,30,1,12,4,6,4,0,1,0,0,40,0,0
28136,67,0,10,4,0,4,0,1,0,0,8,0,0
28137,35,1,9,1,8,1,0,0,0,0,40,0,0
28138,26,1,10,4,9,4,0,1,0,0,18,0,0
28139,61,1,9,4,9,4,0,1,0,0,40,0,0
28140,54,1,9,1,4,1,0,1,0,0,32,0,0
28141,50,1,8,4,9,4,2,1,0,0,40,24,1
28142,32,1,5,2,2,1,0,0,0,0,40,31,0
28143,34,1,9,1,2,0,0,0,0,0,25,0,0
28144,36,1,9,3,4,0,0,1,0,0,40,0,0
28145,50,1,10,4,6,4,0,1,0,0,40,0,1
28146,28,1,7,4,10,4,0,1,0,0,40,0,0
28147,22,1,9,3,4,2,0,0,0,0,19,0,0
28148,58,1,7,4,4,4,0,1,0,0,20,0,0
28149,27,1,3,3,4,0,0,1,0,0,75,2,0
28150,62,1,13,4,11,4,0,1,0,0,38,0,0
28151,41,1,14,4,3,5,0,0,0,0,45,16,0
28152,28,1,10,4,2,4,0,1,0,0,45,0,0
28153,33,1,13,4,8,4,0,1,0,0,40,0,0
28154,54,1,13,4,1,4,0,1,0,0,45,0,1
28155,76,4,4,3,10,0,0,1,0,0,30,0,0
28156,25,0,13,4,0,5,0,0,0,0,25,0,0
28157,34,1,13,4,1,4,0,1,0,0,50,0,1
28158,40,1,13,3,5,0,0,0,0,0,40,0,0
28159,22,1,7,3,9,1,0,0,0,0,30,0,0
28160,17,1,7,3,8,2,0,1,0,0,15,0,0
28161,55,1,10,1,4,0,0,0,0,0,20,0,0
28162,51,6,10,4,5,5,0,0,0,0,40,0,0
28163,26,1,3,4,8,4,3,1,0,0,40,2,0
28164,44,1,13,3,4,0,0,1,0,0,48,0,0
28165,65,0,6,4,0,4,0,1,0,0,70,0,0
28166,54,1,9,4,1,4,0,1,0,0,40,0,1
28167,34,4,12,3,6,0,0,1,0,0,40,0,0
28168,42,1,9,1,5,1,0,1,0,0,40,0,0
28169,26,1,9,3,6,0,0,1,0,0,70,0,0
28170,39,1,3,4,4,4,2,1,0,0,40,8,0
28171,46,0,7,0,0,1,1,0,0,0,40,0,0
28172,34,1,13,3,4,0,0,1,0,0,40,29,0
28173,59,1,9,1,6,0,0,1,0,0,40,0,0
28174,20,1,9,3,4,2,0,1,0,0,50,0,0
28175,34,1,10,4,2,4,0,1,0,0,45,0,1
28176,51,1,9,4,6,4,0,1,0,0,20,0,0
28177,34,1,10,4,8,4,0,1,0,0,40,0,1
28178,47,1,13,2,3,1,0,0,0,0,50,0,0
28179,21,0,10,3,0,2,0,1,0,0,20,0,0
28180,30,4,11,1,6,0,0,1,0,0,49,0,0
28181,38,1,9,2,9,0,0,1,0,0,60,0,0
28182,23,1,10,3,1,0,0,0,0,0,35,0,0
28183,34,1,10,4,6,4,0,1,0,0,48,0,1
28184,22,1,8,3,8,0,0,1,0,0,40,0,0
28185,31,1,9,3,6,3,0,1,0,0,40,0,0
28186,50,1,9,4,6,4,0,1,0,0,40,0,0
28187,19,1,2,3,8,3,0,1,0,0,52,2,0
28188,23,1,9,3,5,0,0,0,0,0,50,0,0
28189,35,1,9,4,8,4,0,1,0,0,40,0,0
28190,28,1,9,4,2,4,1,1,0,0,40,0,0
28191,27,1,10,3,5,2,0,1,0,0,30,0,0
28192,46,5,13,4,9,4,0,1,0,0,55,0,0
28193,27,1,9,1,8,0,0,1,0,0,40,0,0
28194,25,1,6,4,4,5,0,0,0,0,40,0,0
28195,34,5,10,4,6,4,0,1,0,0,70,0,0
28196,33,1,9,3,2,1,0,1,0,0,40,0,0
28197,36,1,10,3,6,0,0,0,0,0,40,0,0
28198,30,1,4,4,6,4,0,1,0,0,48,0,0
28199,23,1,10,4,9,5,0,0,0,0,47,0,0
28200,36,1,3,5,6,3,0,1,0,0,32,2,0
28201,29,1,13,3,3,0,0,0,0,0,45,0,0
28202,19,1,8,3,8,0,0,1,0,0,40,0,0
28203,20,0,10,3,0,2,0,0,0,0,40,0,0
28204,52,3,9,4,2,4,0,1,0,0,40,0,1
28205,20,1,9,4,6,4,0,1,0,0,40,0,0
28206,22,1,11,3,5,0,0,0,0,0,40,0,0
28207,34,1,10,4,9,4,0,1,0,0,55,0,1
28208,60,1,10,4,6,4,0,1,0,0,40,0,0
28209,19,1,7,3,4,0,1,1,0,0,40,0,0
28210,59,4,9,4,10,4,0,1,0,0,20,0,0
28211,36,1,9,3,7,3,0,1,0,0,50,0,0
28212,25,1,9,3,6,2,0,1,0,0,40,22,0
28213,49,1,4,1,6,0,0,1,0,0,70,0,0
28214,25,4,9,3,4,1,0,0,0,0,30,0,0
28215,50,1,7,1,4,1,0,0,0,0,40,0,0
28216,44,1,12,1,3,0,0,0,0,0,43,0,0
28217,28,0,9,2,0,1,0,0,0,0,40,0,0
28218,33,1,10,4,9,4,0,1,0,0,20,0,0
28219,40,5,13,2,6,2,0,1,0,0,50,0,0
28220,56,1,10,4,1,4,0,1,0,0,45,0,0
28221,56,4,10,4,1,4,0,1,0,0,50,0,1
28222,23,1,13,3,3,2,0,1,0,0,42,0,0
28223,38,0,9,1,0,1,1,0,0,0,40,0,0
28224,21,1,10,3,3,2,0,0,0,0,10,0,0
28225,67,1,4,4,6,4,0,1,0,0,24,0,0
28226,54,2,11,4,12,4,0,1,0,0,40,0,0
28227,50,6,9,3,4,0,1,0,0,0,40,0,0
28228,59,1,4,4,2,4,0,1,0,0,40,0,0
28229,51,1,7,0,8,1,1,0,0,0,40,0,0
28230,30,1,9,2,1,1,0,0,0,0,29,0,0
28231,42,1,9,4,6,4,0,1,0,0,40,0,1
28232,64,0,9,0,0,0,0,0,0,0,20,0,0
28233,61,0,13,3,0,0,0,0,0,0,45,0,0
28234,26,1,13,3,9,0,0,1,0,0,40,0,0
28235,78,4,10,4,6,4,0,1,0,0,3,0,1
28236,24,4,9,1,6,0,0,1,0,0,50,0,0
28237,27,1,7,2,10,3,0,1,0,0,40,13,0
28238,51,1,14,4,1,4,0,1,0,0,50,0,1
28239,46,1,9,4,2,4,0,1,0,0,40,0,1
28240,55,4,9,4,10,4,0,1,0,0,60,0,0
28241,20,1,10,3,4,2,0,1,0,0,40,0,0
28242,30,1,9,4,1,4,0,1,0,0,50,0,0
28243,36,0,10,3,0,0,0,1,0,0,30,0,0
28244,19,1,9,3,4,2,0,0,0,0,20,0,0
28245,30,1,13,4,3,4,0,1,0,0,40,0,1
28246,31,4,12,4,6,0,0,1,0,0,50,0,1
28247,26,1,9,4,2,4,0,1,0,0,96,0,0
28248,59,0,12,4,0,4,0,1,0,0,35,0,1
28249,53,1,9,4,7,4,0,1,0,0,60,0,1
28250,24,6,10,3,5,0,0,0,0,0,40,0,0
28251,24,1,10,2,3,2,0,1,0,0,54,0,0
28252,36,1,9,1,1,1,0,0,0,0,50,0,0
28253,39,1,14,4,1,4,0,1,0,0,50,0,1
28254,53,1,9,1,2,1,1,1,0,0,32,0,0
28255,75,5,9,0,9,3,2,1,0,0,35,0,1
28256,36,1,9,4,1,4,0,1,0,0,50,0,1
28257,46,5,10,4,9,4,0,1,0,0,40,0,0
28258,29,1,9,4,8,4,1,1,0,0,40,0,0
28259,60,1,5,4,2,4,0,1,0,0,49,0,0
28260,58,1,9,0,9,0,0,1,0,0,38,0,0
28261,67,4,9,4,10,4,0,1,0,0,55,0,0
28262,39,4,10,4,10,4,0,1,0,0,80,0,0
28263,37,1,10,4,7,4,0,1,0,0,50,0,0
28264,54,0,10,4,0,4,0,1,0,0,50,0,0
28265,63,4,15,4,3,4,0,1,0,0,30,0,0
28266,47,1,7,1,4,0,0,0,0,0,38,0,0
28267,23,1,13,3,5,2,0,0,0,0,40,0,0
28268,49,1,7,4,9,5,0,0,0,0,40,0,0
28269,23,1,9,3,2,2,0,1,0,0,40,0,0
28270,19,1,10,3,4,2,0,0,0,0,12,0,0
28271,44,1,14,4,1,4,0,1,0,0,40,0,1
28272,25,1,11,3,4,1,4,0,0,0,40,0,0
28273,35,1,11,1,3,2,1,1,0,0,40,0,0
28274,23,6,9,1,5,2,0,0,0,0,40,22,0
28275,48,1,11,4,6,4,0,1,0,0,40,0,0
28276,44,1,9,1,5,1,1,0,0,0,40,0,0
28277,55,4,13,4,1,5,0,0,0,0,25,0,0
28278,33,4,9,4,6,4,0,1,0,0,50,0,0
28279,18,1,8,3,8,2,0,1,0,0,20,0,0
28280,32,6,12,4,12,4,0,1,0,0,56,16,1
28281,24,2,13,3,3,0,0,0,0,0,20,0,0
28282,27,1,13,4,5,4,0,1,0,0,45,0,0
28283,39,1,12,4,11,4,0,1,0,0,40,35,1
28284,26,6,6,4,4,4,0,1,0,0,40,0,0
28285,34,1,14,4,1,4,0,1,0,0,40,0,1
28286,41,2,14,4,3,4,0,1,0,0,75,0,1
28287,73,0,13,4,0,4,2,1,0,0,5,4,0
28288,32,5,9,4,9,4,0,1,0,0,50,0,0
28289,56,6,14,4,1,4,1,1,0,0,40,0,1
28290,44,1,10,4,9,4,0,1,0,0,60,0,1
28291,23,1,13,4,9,4,0,1,0,0,40,0,0
28292,61,1,9,4,1,4,0,1,0,0,50,0,0
28293,38,1,9,3,5,1,0,0,0,0,35,0,0
28294,68,1,6,4,9,4,0,1,0,0,16,0,0
28295,42,4,10,3,3,0,0,1,0,0,40,0,0
28296,48,0,5,2,0,0,4,0,0,0,20,0,0
28297,19,1,9,1,4,0,0,0,0,0,40,0,0
28298,31,1,7,5,8,0,2,1,0,0,40,7,0
28299,32,1,13,3,11,0,2,0,0,0,40,8,0
28300,44,6,13,4,3,4,0,1,0,0,40,0,1
28301,23,1,13,3,9,2,0,0,0,0,30,16,0
28302,30,0,7,4,0,4,0,1,0,0,35,0,0
28303,44,1,13,3,3,0,0,0,0,0,45,0,0
28304,24,1,9,4,10,4,0,1,0,0,60,0,0
28305,34,1,9,4,9,4,0,1,0,0,60,0,0
28306,17,1,7,3,8,2,0,1,0,0,12,1,0
28307,61,1,14,4,3,4,2,1,0,0,45,7,1
28308,30,6,13,3,1,2,0,1,0,0,40,0,0
28309,45,1,13,3,6,0,0,1,0,0,40,0,0
28310,22,1,11,3,5,2,0,0,0,0,40,0,0
28311,49,1,10,4,4,4,0,1,0,0,40,0,0
28312,39,1,12,0,5,1,0,0,0,0,45,0,0
28313,39,0,9,4,0,4,1,1,0,0,40,0,0
28314,34,1,10,3,5,3,0,0,0,0,40,0,0
28315,52,6,10,4,1,4,0,1,0,0,40,0,1
28316,24,1,11,3,5,0,0,0,0,0,40,0,0
28317,38,1,13,4,3,4,0,1,0,0,45,0,1
28318,19,1,7,3,2,2,0,1,0,0,40,0,0
28319,24,1,9,3,4,0,0,0,0,0,30,0,0
28320,25,1,12,3,4,2,0,1,0,0,43,0,0
28321,71,1,4,0,7,0,0,1,0,0,10,0,0
28322,27,1,9,4,3,5,1,0,0,0,40,0,0
28323,28,1,11,3,11,0,1,0,0,0,40,0,0
28324,18,1,7,3,9,2,1,0,0,0,10,0,0
28325,49,1,9,4,4,4,1,1,0,0,40,0,0
28326,36,1,9,5,4,1,0,0,0,0,25,0,0
28327,57,1,9,0,7,1,0,1,0,0,50,0,0
28328,56,3,14,4,1,4,0,1,0,0,40,38,1
28329,17,1,6,3,4,2,0,1,0,0,20,0,0
28330,30,1,9,4,1,4,0,1,0,0,50,0,0
28331,41,1,6,3,9,2,0,0,0,0,40,0,0
28332,26,1,9,3,8,2,0,1,0,0,40,0,0
28333,61,1,6,4,6,4,0,1,0,0,48,0,0
28334,50,0,10,1,0,1,0,1,0,0,40,0,0
28335,24,1,9,3,2,0,0,1,0,0,45,0,0
28336,44,1,7,3,4,0,0,0,0,0,40,0,0
28337,38,2,14,3,3,3,0,0,0,0,40,0,0
28338,61,0,4,0,0,0,1,0,0,0,40,0,0
28339,25,1,13,3,9,2,0,1,0,0,50,0,0
28340,34,1,9,4,9,4,0,1,0,0,70,0,0
28341,38,1,10,3,7,0,0,1,0,0,40,0,0
28342,42,1,9,4,6,4,0,1,0,0,55,0,0
28343,17,0,6,3,0,2,1,1,0,0,20,0,0
28344,48,1,4,4,2,4,0,1,0,0,40,0,0
28345,38,1,14,4,3,4,0,1,0,0,40,0,1
28346,52,1,9,4,6,4,0,1,0,0,50,0,1
28347,41,4,9,1,10,3,0,1,0,0,20,0,0
28348,45,1,3,3,2,2,0,0,0,0,35,0,0
28349,49,1,4,3,2,0,2,1,0,0,45,39,0
28350,19,1,10,3,4,0,0,1,0,0,20,0,0
28351,39,1,13,4,5,4,0,1,0,0,45,0,0
28352,42,1,10,4,1,4,0,1,0,0,65,0,0
28353,17,1,7,3,8,2,0,1,0,0,12,0,0
28354,30,1,12,3,3,0,1,0,0,0,25,0,0
28355,61,6,14,1,3,0,0,0,0,0,70,0,0
28356,60,0,9,4,0,4,0,1,0,0,40,0,0
28357,57,1,9,4,7,4,0,1,0,0,40,0,1
28358,27,1,3,4,8,4,0,1,0,0,45,2,0
28359,24,1,9,4,9,4,0,1,0,0,48,0,0
28360,41,1,8,1,7,0,0,1,0,0,84,0,1
28361,42,1,9,0,7,1,0,1,0,0,40,0,0
28362,34,1,13,3,3,2,0,0,0,0,15,0,0
28363,22,0,5,3,0,1,1,0,0,0,36,0,0
28364,47,1,9,1,1,1,0,0,0,0,43,0,0
28365,30,1,9,3,6,0,0,1,0,0,40,0,0
28366,38,1,13,4,6,4,0,1,0,0,45,0,0
28367,31,1,9,4,3,4,0,1,0,0,55,0,1
28368,44,1,10,4,5,5,0,0,0,0,45,0,1
28369,34,1,9,4,6,4,0,1,0,0,50,0,0
28370,31,1,10,4,1,4,0,1,0,0,40,0,0
28371,68,1,10,1,9,0,0,0,0,0,20,0,0
28372,22,1,9,3,5,2,0,0,0,0,40,2,0
28373,42,1,13,3,1,0,0,0,0,0,35,0,0
28374,37,1,9,4,6,4,0,1,0,0,35,0,0
28375,36,4,9,4,10,4,0,1,0,0,35,0,0
28376,38,1,10,1,5,1,0,0,0,0,30,0,0
28377,72,7,9,4,4,4,0,1,0,0,55,0,0
28378,40,1,3,4,4,4,0,1,0,0,40,2,0
28379,19,1,10,3,9,2,0,1,0,0,30,0,0
28380,55,1,11,4,6,4,0,1,0,0,50,30,1
28381,30,1,12,4,6,4,0,1,0,0,40,0,0
28382,41,1,10,4,3,4,1,1,0,0,4,0,0
28383,29,1,13,3,5,0,0,0,0,0,45,0,0
28384,24,1,13,3,9,0,0,0,0,0,20,0,0
28385,46,4,15,4,3,4,0,1,0,0,45,0,1
28386,44,1,9,4,1,4,0,1,0,0,60,0,1
28387,17,1,6,3,9,2,1,0,0,0,15,0,0
28388,35,1,11,1,4,1,0,0,0,0,35,0,0
28389,38,1,9,1,6,1,0,1,0,0,40,0,0
28390,36,1,5,3,8,2,0,1,0,0,40,0,0
28391,24,1,7,4,2,4,0,1,0,0,60,0,0
28392,38,4,13,4,10,4,0,1,0,0,99,0,0
28393,19,1,7,3,9,0,0,0,0,0,40,21,0
28394,30,1,9,4,7,4,0,1,0,0,45,0,0
28395,36,6,11,4,7,4,4,1,0,0,40,0,0
28396,27,1,10,3,6,0,0,1,0,0,45,0,0
28397,27,1,12,4,5,4,0,1,0,0,40,0,1
28398,66,0,4,4,0,4,0,1,0,0,30,0,0
28399,37,1,14,3,1,0,1,0,0,0,40,0,1
28400,17,1,7,3,9,2,0,1,0,0,30,0,0
28401,19,0,10,3,0,2,0,1,0,0,40,0,0
28402,57,1,3,4,7,4,1,1,0,0,50,0,0
28403,54,4,14,1,3,0,0,0,0,0,30,0,0
28404,21,1,10,3,4,0,0,0,0,0,40,0,0
28405,43,1,9,2,8,0,0,1,0,0,40,0,0
28406,50,1,9,4,6,4,0,1,0,0,40,0,0
28407,38,1,7,4,8,4,0,1,0,0,48,0,1
28408,41,1,15,1,3,1,0,0,0,0,38,0,0
28409,20,1,10,3,3,0,0,0,0,0,40,0,0
28410,28,1,13,4,5,3,0,0,0,0,15,0,0
28411,62,1,5,4,4,4,0,1,0,0,35,0,0
28412,41,1,8,1,2,0,1,0,0,0,40,0,0
28413,37,1,9,4,6,4,0,1,0,0,45,0,0
28414,53,4,10,4,10,4,0,1,0,0,30,0,0
28415,28,1,13,4,9,4,0,1,0,0,50,0,1
28416,23,1,14,3,3,0,0,0,0,0,30,0,0
28417,46,4,9,4,10,4,0,1,0,0,35,0,0
28418,28,1,9,3,9,0,0,0,0,0,45,0,0
28419,50,1,6,2,5,1,0,0,0,0,40,0,0
28420,19,1,10,3,6,0,0,1,0,0,45,2,0
28421,84,1,4,4,3,4,1,1,0,0,10,0,0
28422,48,4,15,4,3,4,0,1,0,0,35,0,1
28423,61,4,9,0,5,1,0,0,0,0,20,0,0
28424,44,1,10,1,6,0,0,1,0,0,42,0,0
28425,32,1,9,2,8,1,2,0,0,0,60,11,0
28426,25,1,10,3,5,2,0,1,0,0,35,0,0
28427,47,2,10,1,5,0,0,0,0,0,40,0,0
28428,19,1,10,3,9,2,0,0,0,0,15,0,0
28429,37,1,10,4,4,4,0,1,0,0,17,0,0
28430,28,1,9,1,11,2,2,0,0,0,40,0,0
28431,34,1,12,4,5,5,0,0,0,0,40,0,1
28432,32,4,10,1,4,0,0,0,0,0,35,0,0
28433,24,1,10,3,4,0,0,1,0,0,30,0,0
28434,22,0,10,3,0,0,2,0,0,0,25,0,0
28435,30,1,10,4,1,4,1,1,0,0,99,0,0
28436,56,1,14,4,1,4,0,1,0,0,40,0,0
28437,30,1,13,4,9,4,0,1,0,0,40,0,1
28438,28,1,10,3,5,2,0,0,0,0,26,0,0
28439,28,1,10,3,9,0,0,1,0,0,45,0,0
28440,39,1,8,3,8,0,0,1,0,0,40,0,0
28441,33,4,9,4,6,4,0,1,0,0,40,0,1
28442,23,1,10,3,4,0,2,1,0,0,40,27,0
28443,32,1,10,3,2,3,0,1,0,0,55,34,0
28444,37,1,9,4,6,4,0,1,0,0,40,0,0
28445,71,1,3,0,14,0,2,0,0,0,75,0,0
28446,30,1,10,4,5,4,0,1,0,0,40,0,1
28447,20,1,10,3,1,0,0,0,0,0,40,0,0
28448,42,1,9,1,6,1,0,1,0,0,45,0,0
28449,26,1,14,3,3,0,0,0,0,0,40,0,0
28450,21,1,10,3,4,2,0,0,0,0,16,0,0
28451,37,4,9,5,4,1,1,0,0,0,40,0,0
28452,36,6,13,1,3,1,0,0,0,0,40,0,0
28453,25,1,9,3,9,1,0,0,0,0,40,0,0
28454,38,5,13,4,3,4,0,1,0,0,50,0,1
28455,29,1,9,3,4,0,0,1,0,0,40,0,0
28456,20,2,10,3,6,2,0,1,0,0,38,0,0
28457,32,1,9,3,6,3,0,1,0,0,50,0,0
28458,24,1,12,3,1,0,0,1,0,0,20,0,0
28459,59,3,9,4,5,4,0,1,0,0,40,0,1
28460,56,4,13,4,5,4,0,1,0,0,40,0,1
28461,40,4,9,1,7,0,0,1,0,0,84,0,0
28462,35,1,13,4,9,4,0,1,0,0,40,0,1
28463,24,1,10,3,9,2,0,0,0,0,20,0,0
28464,61,0,9,4,0,4,0,1,0,0,40,0,0
28465,36,1,2,3,10,0,0,1,0,0,40,2,0
28466,20,6,10,3,12,2,2,0,0,0,20,0,0
28467,36,1,9,3,9,2,0,0,0,0,40,0,0
28468,45,3,13,3,1,0,0,0,0,0,40,0,0
28469,22,1,13,3,5,2,0,0,0,0,40,0,0
28470,34,1,9,3,7,2,0,1,0,0,40,0,0
28471,24,1,7,3,6,1,0,1,0,0,40,0,0
28472,42,0,5,3,0,2,1,1,0,0,35,0,0
28473,23,1,13,3,9,0,0,1,0,0,25,0,0
28474,46,3,15,2,3,1,0,0,0,0,40,17,1
28475,60,1,15,4,3,4,0,1,0,0,70,17,1
28476,40,1,10,1,2,1,1,0,0,0,40,0,0
28477,55,1,9,1,2,0,0,0,0,0,40,0,0
28478,28,1,9,4,4,4,0,1,0,0,43,0,0
